"cowcode","month","year","eventid","country","INI_IGRP1","TAR_IGRP1","VIC_IGRP1","INI_SGRP1","TAR_SGRP1","VIC_SGRP1","INI_PGRP1","TAR_PGRP1","VIC_PGRP1","KNOW_INI","AMBIG_INI","INI_TYPE","NGOV_I1","GOV_I1","TAR_TYPE","HUMAN_T1","GOV_T1","G_LVL_I","G_LVL_T","G_LVL_V","HUMAN_V1","GOV_V1","VIC_TYPE","DATE_TYP","day","JUL_PSD","JUL_PED","JUL_EED","JUL_LED","JUL_START_DATE","JUL_END_DATE","DAY_SPAN","N_INJURD","TAR_GPOL","GP_TYPE","aid","PUB_MON","PUB_DATE","PUB_YEAR","recap","NEWS_SOURCE","CODE_YEAR","CODE_MONTH","CODE_DAY","event","posthoc","EV_TYPE","linked","LINK_TYPE","FROM_EID","TO_EID","pinpoint","GP3","GP4","GP7","GP8","LOC_TYPE","PE_TYPE","SYM_TYPE","AD_VIOL","AD_TACT","EXP_TYPE","ATK_TYPE","DSA_TYPE","STAT_ACT","N_OF_INI_P","N_OF_INI_A","WEAP_GRD","N_KILLED_P","N_KILLED_A","E_LENGTH","N_INJURD_D","DAM_PROP","arrests","PER_ATK_I","PER_ATK_E","PUB_ORDER","retribution","POL_EXPRESS","INTANG_REP","MASS_EXPRESS","POL_VIOL","STAT_VIOL","ST_REPRESS","AMBIG_WGT","SC_ANIMOSITY","ANTI_GOV_SENTMNTS","CLASS_CONFLICT","POL_DESIRES","RETAIN_POWER","ECO_SCARCITY","PERS_SECURITY","QUASI_EVENT","coup","COUP_FAILED","region","ctry_bias","victim_effect","weapon","property_damaged","property_owner","state","city"
2,3,1946,"EID51540","United States",".",".",".",".",".",".",".",".",".",1,0,1,7,NA,1,36,NA,NA,NA,NA,36,NA,NA,2,15,387,463,NA,NA,387,463,77,0,0,NA,19128008,4,8,1946,0,"NYT",2009,6,29,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,27,8,NA,0,17,4,NA,NA,NA,30000,30000,1,0,0,4,0,0,0,0,0,0,0,NA,NA,3.200000048,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Kansas","Potwin"
2,3,1946,"EID93852","United States",".",".",".",".",".",".",".",".",".",1,0,1,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,31,455,455,NA,NA,455,455,1,0,0,NA,19129574,4,1,1946,0,"NYT",2010,1,1,1,0,1,0,NA,"","",3,"united states","New York",40.71429825,-74.0059967,16,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,4,1946,"EID145397","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,7,456,467,NA,NA,456,467,12,0,0,NA,19126692,4,12,1946,0,"NYT",2010,5,17,1,0,1,1,1,"EID145397","EID145398",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,27,8,NA,0,17,4,NA,NA,NA,700,700,1,0,0,3,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,4,1946,"EID259548","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,462,466,462,466,5,0,0,NA,19126300,4,12,1946,0,"NYT",2011,6,14,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,27,1,NA,0,5,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Kansas","Potwin"
2,4,1946,"EID307504","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,3,37,7,NA,3,3,37,7,NA,1,6,461,461,NA,NA,461,461,1,0,1,5,19127946,4,8,1946,0,"NYT",2012,3,1,1,0,1,0,NA,"","",3,"united states","Brooklyn",40.65010071,-73.94960022,2,1,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York",NA
2,4,1946,"EID334470","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,37,20,NA,3,NA,5,NA,1,4,21,NA,NA,455,496,455,496,42,0,0,NA,19095271,5,12,1946,0,"NYT",2012,7,28,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,14,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,4,0,0,0,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,5,1,2,1,NA,NA,"New York","New York"
2,4,1946,"EID341226","United States",".",".",".","African Descent",".",".",".",".",".",1,0,1,37,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,26,481,481,NA,NA,481,481,1,0,0,NA,19121845,4,28,1946,0,"NYT",2012,9,14,1,0,1,1,1,"EID341226","EID341227",3,"UNITED STATES","ATLANTIC CITY",39.36429977,-74.42289734,19,7,NA,0,17,4,NA,NA,NA,35,35,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New Jersey","Atlantic City"
2,4,1946,"EID341228","United States",".",".",".","African Descent",".",".",".",".",".",1,0,1,37,NA,1,37,2,NA,1,1,37,2,NA,1,26,481,481,NA,NA,481,481,1,0,0,NA,19121845,4,28,1946,0,"NYT",2012,9,14,1,0,1,1,1,"EID341228","EID341229",3,"UNITED STATES","ATLANTIC CITY",39.36429977,-74.42289734,19,9,15,0,17,2,NA,NA,NA,33,33,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New Jersey","Atlantic City"
2,4,1946,"EID39716","United States",".",".",".","Jewish",".",".",".",".",".",1,0,1,25,NA,NA,NA,18,NA,3,3,NA,18,1,1,25,480,480,480,480,480,480,1,0,0,NA,19122692,4,26,1946,0,"NYT",2009,4,16,1,0,1,0,NA,"","",NA,"united states","Manhattan",40.78340149,-73.96620178,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","New York"
2,5,1946,"EID115080","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,4,15,NA,NA,366,636,366,636,271,0,0,NA,19183130,9,29,1946,1,"NYT",2010,2,27,0,0,1,0,NA,"","",3,"UNITED STATES","HOLLYWOOD",30.94989967,-91.40899658,2,8,NA,0,17,4,NA,NA,NA,NA,3000,1,0,0,4,0,0,0,0,0,0,0,NA,NA,1.200000048,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,5,1,1,1,NA,NA,"Louisiana","Saint Francisville"
2,5,1946,"EID336849","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,27,512,512,NA,NA,512,512,1,0,0,NA,19113607,5,29,1946,0,"NYT",2012,8,13,1,0,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,11,NA,0,17,1,NA,NA,NA,3500,3500,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,5,1946,"EID336850","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,28,513,513,NA,NA,513,513,1,0,0,NA,19113607,5,29,1946,0,"NYT",2012,8,13,1,0,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,11,NA,0,17,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,5,1946,"EID336851","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,28,513,513,NA,NA,513,513,1,0,0,NA,19113607,5,29,1946,0,"NYT",2012,8,13,1,0,1,0,NA,"","",3,"united states","Mobile",30.69440079,-88.04309845,2,11,NA,0,17,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Alabama","Mobile"
2,5,1946,"EID93866","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,37,20,NA,1,1,37,20,NA,4,19,NA,NA,500,508,500,508,9,0,0,NA,19115172,5,24,1946,1,"NYT",2010,1,2,0,0,1,1,1,"EID93866","EID93869",3,"UNITED STATES","ROCHESTER",43.15480042,-77.61560059,2,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,3,0,0,1,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,1,1,0,0,0,0,1,0,0,5,1,4,1,NA,NA,"New York","Rochester"
2,5,1946,"EID93867","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,37,20,NA,1,1,37,20,NA,1,23,508,508,NA,NA,508,508,1,0,0,NA,19115172,5,24,1946,1,"NYT",2010,1,2,0,0,1,1,0,"EID93867","EID93866",3,"UNITED STATES","ROCHESTER",43.15480042,-77.61560059,2,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,1,1,0,0,0,0,1,0,0,5,1,4,1,NA,NA,"New York","Rochester"
2,5,1946,"EID93873","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,37,2,NA,1,1,37,2,NA,1,23,508,508,NA,NA,508,508,1,0,0,NA,19115172,5,24,1946,0,"NYT",2010,1,2,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",42.14970016,-74.93840027,27,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","Hamden"
2,5,1946,"EID93874","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,37,2,NA,1,1,37,2,NA,1,23,508,508,NA,NA,508,508,1,0,0,NA,19115172,5,24,1946,0,"NYT",2010,1,2,1,1,1,0,NA,"","",3,"UNITED STATES","NEW YORK",42.14970016,-74.93840027,27,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","Hamden"
2,6,1946,"EID217731","United States",".",".",".","Jewish",".",".",".",".",".",1,0,1,22,NA,1,37,20,NA,3,3,37,20,NA,1,24,540,540,NA,NA,540,540,1,0,0,NA,19092761,6,25,1946,0,"NYT",2010,12,17,1,0,1,0,NA,"","",3,"UNITED STATES","JEWISH THEOLOGICAL SEMINARY",40.81190109,-73.96080017,16,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","New York"
2,6,1946,"EID309817","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,21,537,537,NA,NA,537,537,1,0,0,NA,19106252,6,22,1946,0,"NYT",2012,3,16,1,0,1,0,NA,"","",3,"united states","Elizabeth",40.66400146,-74.21070099,14,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New Jersey","Elizabeth"
2,6,1946,"EID309819","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,21,537,537,NA,NA,537,537,1,0,0,NA,19106252,6,22,1946,0,"NYT",2012,3,16,1,0,1,1,1,"EID309819","EID309817",3,"united states","Elizabeth",40.66400146,-74.21070099,14,8,NA,0,17,4,NA,NA,NA,420,420,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New Jersey","Elizabeth"
2,6,1946,"EID313074","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,12,528,528,NA,NA,528,528,1,0,0,NA,19108783,6,13,1946,0,"NYT",2012,4,7,1,0,1,0,NA,"","",3,"UNITED STATES","HONOLULU",21.30690002,-157.8580017,8,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Hawaii","Honolulu"
2,6,1946,"EID313077","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,3,9,NA,NA,521,528,521,528,8,0,0,NA,19108783,6,13,1946,0,"NYT",2012,4,7,1,0,1,0,NA,"","",3,"UNITED STATES","HONOLULU",21.30690002,-157.8580017,8,8,NA,0,17,4,NA,NA,NA,60,60,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Hawaii","Honolulu"
2,6,1946,"EID313079","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,11,527,527,NA,NA,527,527,1,0,0,NA,19108783,6,13,1946,0,"NYT",2012,4,7,1,0,1,1,1,"EID313079","EID313082",3,"UNITED STATES","HONOLULU",21.30690002,-157.8580017,8,8,NA,0,17,4,NA,NA,NA,230,230,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Hawaii","Honolulu"
2,6,1946,"EID319654","United States",".",".",".",".",".",".",".",".",".",1,0,1,24,NA,1,16,NA,NA,NA,NA,16,NA,NA,1,9,525,525,NA,NA,525,525,1,0,0,NA,19108892,6,13,1946,0,"NYT",2012,5,14,1,0,1,1,1,"EID319654","EID319655",1,"UNITED STATES","TEXAS",31.1060009,-97.64749908,18,9,15,0,17,2,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,5,1,13,1,NA,NA,"Texas","Killeen"
2,6,1946,"EID319655","United States",".",".",".",".",".",".",".",".",".",1,0,1,16,NA,1,24,NA,NA,NA,NA,24,NA,NA,1,12,528,528,NA,NA,528,528,1,0,0,NA,19108892,6,13,1946,0,"NYT",2012,5,14,1,1,1,0,NA,"","",1,"UNITED STATES","TEXAS",31.1060009,-97.64749908,18,4,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Texas","Killeen"
2,6,1946,"EID337065","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,24,540,540,NA,NA,540,540,1,0,0,NA,19205020,6,27,1946,0,"NYT",2012,8,14,1,0,1,0,NA,"","",3,"UNITED STATES","SPARROWS POINT",39.20259857,-76.49250031,14,8,NA,0,17,4,NA,NA,NA,300,300,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Maryland","Edgemere"
2,7,1946,"EID106228","United States",".",".",".","African American",".",".",".",".",".",1,0,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,16,NA,NA,517,608,517,608,92,0,0,NA,19103556,12,22,1946,0,"NYT",2010,2,6,1,0,1,1,0,"EID106228","EID106235",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,7,NA,0,17,4,NA,NA,NA,250,250,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"District of Columbia","Washington"
2,7,1946,"EID106235","United States",".",".",".","African American",".",".",".",".",".",1,0,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,16,NA,NA,517,608,517,608,92,0,0,NA,19103556,12,22,1946,0,"NYT",2010,2,6,1,0,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,5,NA,0,17,1,NA,NA,NA,250,250,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"District of Columbia","Washington"
2,7,1946,"EID115083","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,4,16,NA,NA,547,577,547,577,31,0,0,NA,19183130,9,29,1946,0,"NYT",2010,2,27,1,0,1,1,0,"EID115083","EID115080",3,"UNITED STATES","HOLLYWOOD",30.94989967,-91.40899658,2,8,NA,0,17,4,NA,NA,NA,NA,3000,1,0,0,4,0,0,0,0,0,0,0,NA,NA,1.200000048,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Louisiana","Saint Francisville"
2,7,1946,"EID119595","United States",".",".",".","Jewish",".",".",".",".",".",1,0,1,1,NA,1,37,10,NA,3,3,37,10,NA,1,28,574,574,NA,NA,574,574,1,0,0,NA,19091466,7,30,1946,0,"NYT",2010,3,12,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,2,4,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,7,1946,"EID131112","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,6,NA,NA,NA,NA,6,NA,NA,1,23,569,569,NA,NA,569,569,1,0,0,NA,19198931,7,24,1946,0,"NYT",2010,4,9,1,0,1,1,1,"EID131112","EID131121",3,"undefined","undefined",NA,NA,2,8,NA,0,17,4,NA,NA,NA,1800,1800,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,NA,NA
2,7,1946,"EID186953","United States","Klu Klux Klan",".",".",".","Jewish",".",".",".",".",1,0,1,32,NA,1,1,NA,NA,NA,NA,1,NA,NA,4,16,NA,NA,366,730,366,730,365,0,0,NA,19290051,5,7,1947,1,"NYT",2010,9,2,0,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,27,7,NA,0,17,4,NA,NA,NA,NA,1250,1,0,0,4,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,7,1946,"EID217540","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,3,16,NA,NA,547,576,547,576,30,0,0,NA,19105139,7,31,1946,0,"NYT",2010,12,16,1,0,1,0,NA,"","",3,"United States","california",36.16999817,-119.7460022,2,9,5,0,17,2,NA,NA,NA,15,15,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"California","Stratford"
2,7,1946,"EID269777","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,3,16,NA,NA,366,730,366,730,365,0,0,NA,2246504,3,22,1947,0,"NYT",2011,7,27,1,0,1,1,1,"EID269777","EID269782",3,"UNITED STATES","NORWOOD",39.1556015,-84.45970154,2,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Ohio","Norwood"
2,7,1946,"EID299928","United States",".",".",".","American",".",".","Zionist",".",".",1,0,1,22,NA,1,37,20,NA,3,3,37,20,NA,1,8,554,554,NA,NA,554,554,1,0,0,NA,19202417,7,9,1946,0,"NYT",2012,1,16,1,1,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,27,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,7,1946,"EID318976","United States",".",".",".",".",".",".",".",".",".",1,0,1,37,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,16,NA,NA,639,820,639,820,182,0,1,5,19212689,7,4,1947,0,"NYT",2012,5,8,1,0,1,0,NA,"","",3,"UNITED STATES","GUAM",13,144,22,9,9,0,17,2,NA,NA,NA,1,1,2,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,NA,9,NA,NA,NA,NA
2,7,1946,"EID339509","United States",".",".",".","Jewish",".",".","Zionist",".",".",1,0,1,2,NA,2,37,20,NA,3,3,37,20,NA,1,19,565,565,NA,NA,565,565,1,0,0,NA,19199865,7,20,1946,0,"NYT",2012,8,30,1,1,1,1,1,"EID339509","EID339511",3,"UNITED STATES","LOS ANGELES",34.05220032,-118.2440033,23,7,NA,0,17,4,NA,NA,NA,1300,1300,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,10,"California","Los Angeles"
2,7,1946,"EID339511","United States",".",".",".",".","Jewish",".","Zionist","Zionist",".",1,0,1,24,NA,1,2,NA,NA,NA,NA,2,NA,NA,1,19,565,565,NA,NA,565,565,1,0,0,NA,19199865,7,20,1946,0,"NYT",2012,8,30,1,0,1,1,1,"EID339511","EID339512",3,"UNITED STATES","LOS ANGELES",34.05220032,-118.2440033,23,5,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"California","Los Angeles"
2,7,1946,"EID339513","United States",".",".",".","Jewish",".",".","Zionist",".",".",1,0,1,2,NA,1,37,20,NA,3,3,37,20,NA,1,19,565,565,NA,NA,565,565,1,0,0,NA,19199865,7,20,1946,0,"NYT",2012,8,30,1,0,1,1,0,"EID339513","EID339509",3,"UNITED STATES","LOS ANGELES",34.05220032,-118.2440033,23,4,NA,0,17,1,NA,NA,NA,1300,1300,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"California","Los Angeles"
2,7,1946,"EID344973","United States",".",".",".",".",".",".",".",".",".",1,0,1,3,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,25,571,571,NA,NA,571,571,1,0,0,NA,19198483,7,26,1946,0,"NYT",2012,10,19,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,11,4,NA,0,11,1,NA,NA,NA,60,60,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,NA,NA,"New York","New York"
2,7,1946,"EID45318","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,37,20,NA,3,3,37,20,NA,4,23,448,448,326,448,326,448,123,0,0,NA,19132485,3,25,1946,0,"NYT",2009,5,9,1,0,1,0,NA,"","",NA,"undefined","undefined",NA,NA,2,8,NA,0,17,4,NA,NA,NA,60,60,1,0,0,4,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,NA,NA
2,8,1946,"EID107988","United States",".",".",".",".",".",".","Atlantic Charter League of America",".",".",1,0,1,2,NA,1,37,10,NA,3,3,37,10,NA,1,9,586,586,NA,NA,586,586,1,0,0,NA,19171018,8,10,1946,0,"NYT",2010,2,11,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,27,2,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,8,1946,"EID208538","United States",".",".",".",".",".",".",".",".",".",1,0,1,36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,579,1675,579,1675,1097,0,0,NA,19753408,8,3,1951,0,"NYT",2010,11,15,1,0,1,0,NA,"","",3,"UNITED STATES","SAN FRANCISCO",37.77489853,-122.4189987,27,10,NA,0,17,3,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,5,1,NA,1,NA,NA,"California","San Francisco"
2,8,1946,"EID260760","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,11,NA,NA,581,595,581,595,15,0,0,NA,2533134,8,19,1946,1,"NYT",2011,6,19,0,0,1,0,NA,"","",1,"United States","pennsylvania",40.57730103,-77.26399994,2,8,NA,0,17,4,NA,NA,NA,1850,1850,1,0,0,3,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,5,1,NA,1,NA,NA,"Pennsylvania","Thompsontown"
2,8,1946,"EID264211","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,15,592,592,NA,NA,592,592,1,0,0,NA,2526567,8,16,1946,0,"NYT",2011,7,6,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,27,8,NA,0,17,4,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.299999952,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Kansas","Potwin"
2,8,1946,"EID287691","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,4,18,NA,NA,592,598,592,598,7,0,0,NA,19193486,8,22,1946,0,"NYT",2011,10,20,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,2,8,NA,0,17,4,NA,NA,NA,NA,NA,1,0,0,2,0,0,0,0,0,0,0,NA,NA,1.299999952,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
